Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Storage Technology 1,Storage Technology 2,Storage Technology 3,Storage Technology 4,Nameplate Reactive Power Rating,Storage Enclosure Type,Arbitrage,Frequency Regulation,Load Following,Ramping / Spinning Reserve,Co-Located Renewable Firming,Transmission and Distribution Deferral,System Peak Shaving,Load Management,Voltage or Reactive Power Support,Backup Power,Excess Wind and Solar Generation
63991,"DG New York CS, LLC",64453,Volney II,NY,Oswego,VOLES,OP,Batteries,BA,IPP Non-CHP,2,3.0,3.0,3.0,2,2021,12,3,3,LIB,,,,2.6,CS,,,,,Y,,Y,,,,Y
64144,Arlington Energy Center II,64481,Arlington Energy Center II,CA,Riverside,AEC2B,OP,Batteries,BA,IPP Non-CHP,2,132.0,132.0,132.0,8,2022,528,132,132,LIB,,,,43.4,CT,Y,Y,,Y,,,,,,,Y
13683,North Carolina El Member Corp,64508,Hall Solar Energy Storage,NC,Duplin,BAT1,OP,Batteries,BA,Electric Utility,1,2.5,2.5,2.5,1,2022,5,2,2,LIB,,,,5,CS,,,,,,,,Y,,,Y
13683,North Carolina El Member Corp,64514,Ludie Brown Solar Energy Storage,NC,Duplin,BAT1,OP,Batteries,BA,Electric Utility,1,2.5,2.5,2.5,1,2022,2.5,2,2,LIB,,,,2.5,CS,,,,,,,,Y,,,Y
13683,North Carolina El Member Corp,64516,Lowe Solar Energy Storage,NC,Randolph,BAT1,OP,Batteries,BA,Electric Utility,1,2.5,2.5,2.5,1,2022,5,2,2,LIB,,,,2.5,CS,,,,,,,,Y,,,Y
13683,North Carolina El Member Corp,64520,Spencer Meadow Solar Energy Storage,NC,Randolph,BAT1,OP,Batteries,BA,Electric Utility,1,2.5,2.5,2.5,1,2022,5,2,2,LIB,,,,2.5,CS,,,,,,,,Y,,,Y
13683,North Carolina El Member Corp,64522,Old Cedar Solar Energy Storage,NC,Randolph,BAT1,OP,Batteries,BA,Electric Utility,1,1.3,1.3,1.3,8,2021,2,1,1,LIB,,,,2,CS,N,,,,,,Y,Y,,,Y
60947,Tesla Inc.,64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,1,OP,Batteries,BA,IPP Non-CHP,2,100.0,100.0,100.0,6,2021,200,100,100,LIB,,,,32.9,CS,Y,Y,,Y,,,,,,,
6452,Florida Power & Light Co,64546,Wynwood Energy Storage,FL,Miami Dade,1,OP,Batteries,BA,Electric Utility,1,10.0,10.0,10.0,12,2019,40,10,10,LIB,,,,0.5,BL,,,,,,Y,Y,,,,
64199,Arlington Energy Center III,64564,Arlington Energy Center III,CA,Riverside,AEC3B,OP,Batteries,BA,IPP Non-CHP,2,110.0,110.0,110.0,8,2022,440,110,110,LIB,,,,36.2,CT,Y,Y,,Y,,,,,,,Y
62854,"Solar Star California LXXVIII, LLC",64601,County of San Diego COC Hybrid,CA,San Diego,ESS,OP,Batteries,BA,IPP Non-CHP,2,0.4,0.5,0.5,7,2020,1,0.4,0.4,LIB,,,,1,CS,,,,,,,,Y,,,Y
64229,"SEPV Sierra, LLC",64611,SEPV Sierra,CA,Los Angeles,1,OP,Batteries,BA,IPP Non-CHP,2,8.3,8.3,8.3,4,2020,3.4,6,6,LIB,,,,6,CS,Y,,,Y,Y,,,Y,Y,,Y
16609,San Diego Gas & Electric Co,64612,Kearny North Energy Storage,CA,San Diego,KNES,OP,Batteries,BA,Electric Utility,1,10.0,10.0,10.0,2,2022,40,10,10,LIB,,,,10,CS,Y,,Y,Y,,,,,,,
16609,San Diego Gas & Electric Co,64614,Kearny South Energy Storage,CA,San Diego,KSES,OP,Batteries,BA,Electric Utility,1,10.0,10.0,10.0,2,2022,40,10,10,LIB,,,,10,CS,Y,,,Y,,,,,,,
64234,Kearsarge William Way LLC,64617,Kearsarge William Way,MA,Norfolk,BWBAT,OP,Batteries,BA,IPP Non-CHP,2,2.6,2.6,2.6,12,2021,9.5,2.6,2.6,LIB,,,,4.4,CS,,Y,,,,,Y,,,,Y
64235,Kearsarge Haverhill LLC,64618,Kearsarge Haverhill,MA,Essex,HABAT,OP,Batteries,BA,IPP Non-CHP,2,2.0,2.0,2.0,3,2021,9,2,2,LIB,,,,2,CS,,Y,,,,,Y,,,,Y
64237,Kearsarge Montague BD LLC,64620,Kearsarge Montague BD(CSG),MA,Franklin,MBBAT,OP,Batteries,BA,IPP Non-CHP,2,1.3,1.3,1.3,11,2021,5.1,1.3,1.3,LIB,,,,1.3,CS,,Y,,,N,N,Y,,,,Y
61944,MN8 Energy LLC,64624,Hudson - High Desert Hybrid,CA,San Bernardino,BESS1,OP,Batteries,BA,IPP Non-CHP,2,50.0,50.0,50.0,12,2021,50,50,50,LIB,,,,50,CS,,,,,,,,,,,Y
64241,"Blodgett Street Solar 1, LLC",64627,Blodgett Solar CSG,MA,Middlesex,BLO,OP,Batteries,BA,IPP Non-CHP,2,5.0,5.0,5.0,8,2021,4.9,2.2,2.2,LIB,,,,2.3,CS,,,,,,,Y,,,,Y
50123,"Leeward Asset Management, LLC",64630,"Rabbitbrush Solar, LLC",CA,Kern,RBBAT,OP,Batteries,BA,IPP Non-CHP,2,20.0,20.0,20.0,10,2022,50,20,20,LIB,,,,80,CS,,,,,,,,,,,Y
3046,Duke Energy Progress - (NC),64640,Hot Springs Energy Storage & Microgrid,NC,Madison,ES1,OP,Batteries,BA,Electric Utility,1,4.4,4.4,4.4,7,2022,4.4,4.4,4.4,LIB,,,,3,CS,,Y,,,,N,Y,,,Y,Y
64258,"Clark Road Solar 1, LLC",64664,"Clark Road Solar 1, LLC",MA,Worcester,10605,OP,Batteries,BA,IPP Non-CHP,2,3.3,3.3,3.1,11,2021,3,3,3,LIB,,,,0,CS,,,,,Y,,,,,,Y
49893,Invenergy Services LLC,64686,Orangeville Storage,NY,Wyoming,65002,OP,Batteries,BA,IPP Non-CHP,2,24.7,20.0,20.0,10,2022,20,20,20,LIB,,,,6.8,OT,,Y,,,,,,,,,
61012,AES Distributed Energy,64696,"Dunstable Solar 1, LLC",MA,Middlesex,DUBLN,OP,Batteries,BA,IPP Non-CHP,2,4.5,4.5,4.5,4,2021,20.2,4.5,4.5,LIB,,,,0.9,CS,,,,,,,,,,,Y
64282,"LeConte Energy Storage, LLC",64701,LeConte Energy Storage,CA,Imperial,LCES,OP,Batteries,BA,IPP Non-CHP,2,125.0,125.0,125.0,9,2022,250,125,125,LIB,,,,53.6,CS,Y,Y,,Y,,,,,,,
64287,Terra-Gen Operating Co-BESS,64712,Sanborn BESS 1,CA,Kern,ESSB1,OP,Batteries,BA,IPP Non-CHP,2,100.0,100.0,100.0,9,2021,200,100,100,LIB,,,,67.6,CS,Y,,,,,,,,,,
64287,Terra-Gen Operating Co-BESS,64713,Sanborn BESS 2,CA,Kern,ESSB2,OP,Batteries,BA,IPP Non-CHP,2,100.0,100.0,100.0,11,2021,400,100,100,LIB,,,,67.6,CS,Y,Y,,,,,,,,,
61012,AES Distributed Energy,64719,Glenmere Lake,NY,Orange,BESS,OP,Batteries,BA,IPP Non-CHP,2,2.0,2.0,2.0,6,2021,7.5,2,2,LIB,,,,0.9,CT,,,,,,,Y,,,,Y
61012,AES Distributed Energy,64726,West Haydenville PJ Community Solar,MA,Hampshire,BESS,OP,Batteries,BA,IPP Non-CHP,2,3.6,3.6,3.6,9,2022,8,3,3,LIB,,,,0.9,CT,,,,,,,,,,,Y
61012,AES Distributed Energy,64727,Brookwood Drive Community Solar,MA,Bristol,BESS,OP,Batteries,BA,IPP Non-CHP,2,3.0,3.0,3.0,8,2022,8,3,3,LIB,,,,0,OT,,,,,,,,,,,Y
64296,"Maple Street Solar 1, LLC",64731,Maple(CSG),MA,Norfolk,M2,OP,Batteries,BA,IPP Non-CHP,2,2.3,2.3,2.3,11,2021,4.8,2.2,2.2,OTH,,,,2.3,CS,,,,,,,,,,,Y
64303,VESI 10 LLC,64743,Tierra Buena Energy Storage,CA,Sutter,TB1,OP,Batteries,BA,IPP Non-CHP,2,2.5,2.5,2.5,6,2022,2.5,2.5,2.5,LIB,,,,4.4,CS,Y,Y,,Y,,,,,,,
64303,VESI 10 LLC,64743,Tierra Buena Energy Storage,CA,Sutter,TB2,OP,Batteries,BA,IPP Non-CHP,2,2.5,2.5,2.5,6,2022,2.5,2.5,2.5,LIB,,,,4.4,CS,Y,Y,,Y,,,,,,,
61514,"Agilitas Energy, LLC",64760,Ocean State BTM,RI,Providence,MESS,OP,Batteries,BA,IPP Non-CHP,2,3.0,3.0,3.0,6,2022,10,3,0.1,LIB,,,,5,CS,Y,Y,,Y,,,,,,,
61514,"Agilitas Energy, LLC",64763,Rumford ESS,ME,Oxford,RUM,OP,Batteries,BA,IPP Non-CHP,2,4.9,4.9,4.9,6,2021,10,4.9,4.9,LIB,,,,4.9,CS,Y,Y,Y,,,,Y,,,,
61514,"Agilitas Energy, LLC",64764,Madison BTM,ME,Somerset,MBTM,OP,Batteries,BA,IPP Non-CHP,2,1.5,1.5,1.5,1,2020,3.1,1.5,1.5,LIB,,,,3.1,CS,Y,Y,Y,,,,Y,,,,
61514,"Agilitas Energy, LLC",64765,Madison ESS,ME,Somerset,MESS,OP,Batteries,BA,IPP Non-CHP,2,4.9,4.9,4.9,6,2019,10,4.9,4.9,LIB,,,,5,CS,Y,Y,Y,,,,Y,,,,
60868,Redwood Coast Energy Authority,64766,Redwood Coast Airport Microgrid,CA,Humboldt,RCAM2,OP,Batteries,BA,Electric Utility,1,2.2,1.8,1.8,12,2021,8.8,1.5,1.8,LIB,,,,2.3,CS,Y,,,,Y,,,,,Y,Y
64381,"276FED WHAM8 Solar, LLC",64875,276 Federal Rd(CSG),MA,Plymouth,276FB,OP,Batteries,BA,IPP Non-CHP,2,3.3,3.3,3.3,11,2021,6.9,3.3,3.3,LIB,,,,1,CS,,,,,,,,,,,Y
64380,"0HAM WHAM8 Solar, LLC",64876,0 Hammond St CSG,MA,Plymouth,OHAMB,OP,Batteries,BA,IPP Non-CHP,2,5.0,5.0,5.0,10,2021,4.9,2.2,2.2,LIB,,,,2.3,CS,,,,,,,Y,,,,Y
64366,Terra-Gen Operating Co-Hybrid,64877,Edwards Sanborn E3,CA,Kern,BESS,OP,Batteries,BA,IPP Non-CHP,2,11.0,11.0,11.0,12,2021,31.5,13.2,13.2,LIB,,,,8.3,CS,Y,Y,,,,,,,,,Y
64366,Terra-Gen Operating Co-Hybrid,64878,Edwards Sanborn E1A,CA,Kern,BESS,OP,Batteries,BA,IPP Non-CHP,2,144.0,144.0,144.0,8,2022,272,130,130,LIB,,,,133.4,CS,Y,Y,,Y,,,,,,,Y
64366,Terra-Gen Operating Co-Hybrid,64879,Edwards Sanborn E2,CA,Kern,BESS,OP,Batteries,BA,IPP Non-CHP,2,120.0,120.0,120.0,4,2022,250,122.8,122.8,LIB,,,,122.8,CS,Y,Y,,Y,,,,,,,Y
5701,El Paso Electric Co,64881,NMSU Solar and Storage,NM,Dona Ana,NMSUB,OP,Batteries,BA,Electric Utility,1,1.0,1.0,1.0,5,2022,4,1,1,LIB,,,,1,CS,,,,,Y,,Y,,,,Y
64400,Flower Valley,64915,Flower Valley I,TX,Reeves,FLRV1,OP,Batteries,BA,IPP Non-CHP,2,9.9,9.9,9.9,5,2021,19.8,9.9,9.9,LIB,,,,6.6,CS,Y,Y,,Y,,,,,,N,N
64401,Swoose,64916,Swoose I,TX,Ward,SWOO1,OP,Batteries,BA,IPP Non-CHP,2,9.9,9.9,9.9,7,2021,19.8,9.9,9.9,LIB,,,,6.6,CS,Y,Y,,Y,,,,,,,
64402,Triple Butte,64917,Triple Butte I,TX,Pecos,TRBT1,OP,Batteries,BA,IPP Non-CHP,2,7.5,7.5,7.5,7,2021,15,7.5,7.5,LIB,,,,3.7,CS,Y,Y,,Y,,,,,,,
63522,"Johanna Energy Center, LLC",64921,Santa Ana Storage 2,CA,Orange,SAP2,OP,Batteries,BA,IPP Non-CHP,2,20.0,20.0,20.0,6,2022,80,20,20,LIB,,,,7,CS,Y,Y,Y,Y,,,,,,,
64366,Terra-Gen Operating Co-Hybrid,64928,Edwards Sanborn S3,CA,Kern,BESS,OP,Batteries,BA,IPP Non-CHP,2,33.0,33.0,33.0,7,2022,70,35.1,35.1,LIB,,,,35.1,CS,Y,Y,,Y,,,,,,,Y
64366,Terra-Gen Operating Co-Hybrid,64929,Edwards Sanborn S1,CA,Kern,BESS,OP,Batteries,BA,IPP Non-CHP,2,40.0,40.0,40.0,7,2022,83.5,42.1,42.1,LIB,,,,42.1,CS,Y,Y,,Y,,,,,,,Y
64417,"59FED WHAM8 Solar, LLC",64970,59 Federal Rd(CSG),MA,Plymouth,59FBA,OP,Batteries,BA,IPP Non-CHP,2,5.0,5.0,5.0,11,2021,20.5,5,5,LIB,,,,1,CS,,,,,,,,,,,Y
64427,UMass Boston,64980,UMass Boston,MA,Suffolk,BATT1,OP,Batteries,BA,Commercial Non-CHP,4,0.5,0.5,0.5,1,2021,2.1,0.5,0.5,LIB,,,,0.5,BL,Y,,,,,,Y,,,,
64424,"Big Beau Solar, LLC  ",64993,"BigBeau Solar, LLC",CA,Kern,BB1BA,OP,Batteries,BA,IPP Non-CHP,2,40.0,40.0,40.0,12,2022,160,40,40,LIB,,,,13.1,CS,,,,,,,,,,,Y
65500,ASD Wallum MA Solar LLC,65015,ASD Wallum MA Solar LLC(CSG),MA,Worcester,WAL1B,OP,Batteries,BA,IPP Non-CHP,2,3.8,3.8,3.8,1,2022,12.8,3.8,3.8,LIB,,,,0.7,CS,,,,,Y,,Y,,,,Y
4254,Consumers Energy Co,65029,Bissell Solar and Battery Generator,MI,Kent,BISBP,OP,Batteries,BA,Electric Utility,1,0.3,0.3,0.3,10,2021,0.5,0.3,0.3,LIB,,,,0,BL,Y,,Y,,Y,Y,Y,Y,,,Y
64459,"Blythe Mesa Solar II, LLC",65053,Blythe Mesa Solar II,CA,Riverside,BMSES,OP,Batteries,BA,IPP Non-CHP,2,112.0,112.0,112.0,12,2022,448,112,112,LIB,,,,36.8,CS,Y,,,,,,,,,,Y
64470,"71CFR WHAM8 Solar, LLC",65054,71 Charlotte Furnace Rd Hybrid(CSG),MA,Plymouth,71CBA,OP,Batteries,BA,IPP Non-CHP,2,1.0,1.0,1.0,12,2021,5.4,1,1,LIB,,,,0.3,CS,,,,,,,,,,,Y
64471,"77F2M WHAM8 Solar, LLC",65055,77 Farm to Market Rd Hybrid(CSG),MA,Plymouth,77FBA,OP,Batteries,BA,IPP Non-CHP,2,2.2,2.2,2.2,12,2021,4.8,2.2,2.2,LIB,,,,0.7,CS,,,,,,,,,,,Y
64472,"160TIH WHAM8 Solar, LLC",65056,160 Tihonet Rd Hybrid(CSG),MA,Plymouth,160BA,OP,Batteries,BA,IPP Non-CHP,2,3.3,3.3,3.3,12,2021,6.9,3.3,3.3,LIB,,,,1.1,CS,,,,,,,,,,,Y
64473,"299F2M WHAM8 Solar, LLC",65057,299 Farm to Market Rd Hybrid(CSG),MA,Plymouth,299BA,OP,Batteries,BA,IPP Non-CHP,2,2.3,2.3,2.3,12,2021,4.9,2.2,2.2,LIB,,,,0.7,CS,,,,,,,,,,,Y
64486,"DG Nebraska Energy Storage, LLC",65098,South Sioux City Energy Storage,NE,Dakota,SSCES,OP,Batteries,BA,IPP Non-CHP,2,1.5,1.5,1.5,12,2020,3,1.5,1.5,LIB,,,,1.5,CS,,,,,,,Y,,,,
64420,"196TRE WHAM8 Solar, LLC",65114,196 Tremont St(CSG),MA,Plymouth,196BA,OP,Batteries,BA,IPP Non-CHP,2,1.5,1.5,1.5,11,2021,8,1.5,1.5,LIB,,,,1,CS,,,,,,,,,,,Y
65155,The Greater Light USA LLC,65132,University of the Pacific,CA,San Joaquin,BA1,OP,Batteries,BA,IPP Non-CHP,2,1.0,1.0,1.0,5,2022,2.2,1,1,LIB,,,,1,CS,,,,,,,Y,,,,Y
64513,RE Crimson LLC,65140,Crimson,CA,Riverside,SWSH1,OP,Batteries,BA,IPP Non-CHP,2,200.0,200.0,200.0,10,2022,800,175,175,LIB,,,,5,CS,,Y,,,,,,,,,
64513,RE Crimson LLC,65140,Crimson,CA,Riverside,SWSH2,OP,Batteries,BA,IPP Non-CHP,2,150.0,150.0,150.0,10,2022,600,133,131,LIB,,,,5,CS,,Y,,,,,,,,,
56769,Consolidated Edison Development Inc.,65154,UMass PV Lot 22,MA,Hampshire,U22ES,OP,Batteries,BA,IPP Non-CHP,2,2.0,2.0,1.2,9,2022,4.3,1.1,0.9,LIB,,,,0.5,CS,,,,,,,,Y,,,
64534,"Cranberry Highway Solar, LLC",65174,Cranberry Highway Solar LLC,MA,Plymouth,BA1,OP,Batteries,BA,IPP Non-CHP,2,2.0,2.0,2.0,3,2021,4.5,2,2,LIB,,,,0.7,CS,Y,Y,,,,,,,,,
61012,AES Distributed Energy,65217,South Goshen Community Solar,NY,Orange,BESS,OP,Batteries,BA,IPP Non-CHP,2,4.5,4.5,4.5,9,2021,17,4.5,4.5,LIB,,,,5,OT,,,,,,,,,,,Y
64560,"Charlemont MA, LLC",65242,Charlemont A,MA,Franklin,CMSB,OP,Batteries,BA,IPP Non-CHP,2,2.5,2.5,2.5,9,2021,3.8,1.5,1.5,LIB,,,,98,CS,,,,,,,Y,,,,Y
64564,Byrd Ranch Storage LLC,65259,Byrd Ranch Storage,TX,Brazoria,P1,OP,Batteries,BA,IPP Non-CHP,2,50.0,50.0,50.0,11,2022,50,50,50,LIB,,,,16.4,CS,Y,,,,,,,,Y,,
64568,"BT Noble Solar, LLC",65271,Noble Solar,TX,Denton,NBSTG,OP,Batteries,BA,IPP Non-CHP,2,125.0,125.0,125.0,10,2022,125,125,125,LIB,,,,41.2,CS,Y,Y,,Y,,,,,Y,,Y
64724,"Lincoln Solar Star, LLC",65382,Lincoln WWTF Hybrid,CA,Placer,ESS,OP,Batteries,BA,IPP Non-CHP,2,1.0,1.0,1.0,3,2022,2,1,1,LIB,,,,1,CS,,,,,,,,Y,,,Y
64754,Gilead Sciences Inc.,65408,Gilead Oceanside Solar Project,CA,San Diego,GOSSB,OP,Batteries,BA,IPP Non-CHP,2,0.7,0.7,0.7,12,2021,3,0.7,0.7,LIB,,,,1.1,CT,Y,,,,,,Y,,,,N
64755,Gilead Sciences Inc. Foster City,65409,Gilead Foster City Solar Project,CA,San Mateo,GFCSB,OP,Batteries,BA,IPP Non-CHP,2,0.5,0.5,0.5,4,2021,0.9,0.5,0.5,LIB,,,,1.1,CT,,,,,,,,,,,Y
65173,United States Solar Corporation,65441,USS Itasca Clean Energy Solar LLC,MN,Itasca,ITCBT,OP,Batteries,BA,IPP Non-CHP,2,1.0,1.0,1.0,8,2022,3,1,1,LIB,,,,1,CS,,,,,,,,Y,,Y,Y
15477,Public Service Elec & Gas Co,65468,Highland Park Borough Solar,NJ,Middlesex,HPBA,OP,Batteries,BA,Electric Utility,1,0.6,0.6,0.6,11,2019,2.1,0.5,0.5,LIB,,,,0.6,BL,,Y,N,,Y,,Y,,Y,,
64785,Sealed Air Corporation,65469,Sealed Air Madera Solar Project,CA,Madera,SAMBA,OP,Batteries,BA,Industrial Non-CHP,6,0.8,0.8,0.8,5,2022,3.1,0.8,0.8,LIB,,,,0,CS,,,,,,,,,,,Y
13407,Nevada Power Co,65472,Chukar Battery Energy Storage System,NV,Storey,CHUK1,OP,Batteries,BA,Electric Utility,1,10.0,10.0,10.0,7,2021,40,10,10,LIB,,,,3.3,CS,,,,,,,Y,,,,Y
64809,Doc Brown LLC,65499,Danville BESS 1,VA,Danville City,90909,OP,Batteries,BA,IPP Non-CHP,2,10.5,10.5,10.5,11,2022,24.6,10,10,OTH,,,,1,CS,Y,Y,,,,,Y,,,,
20856,Wisconsin Power & Light Co,65530,Portage Industrial Battery,WI,Columbia,BESS1,OP,Batteries,BA,Electric Utility,1,5.0,5.0,5.0,8,2022,10,5,5,LIB,,,,5,CS,Y,,,,,,,,,,
64846,"Google, Inc.",65568,Google Moffett Park Solar Project,CA,Santa Clara,GMSPB,OP,Batteries,BA,IPP Non-CHP,2,0.6,0.6,0.6,3,2021,1.1,0.6,0.6,LIB,,,,0.8,CS,,,,,,,,,,,Y
64845,"Gilead Sciences, Inc. - La Verne",65569,Gilead Sciences La Verne Rooftop Solar,CA,Los Angeles,GSRBA,OP,Batteries,BA,IPP Non-CHP,2,1.1,1.1,1.1,7,2021,2.1,1.1,1.1,LIB,,,,1.1,CS,,,,,,,,,,,Y
64878,West Valley-Mission Community College District,65570,West Valley Mission CCD Solar Project,CA,Santa Clara,WVMBA,OP,Batteries,BA,IPP Non-CHP,2,0.9,0.9,0.9,9,2022,2.1,0.9,0.9,LIB,,,,0,CS,,,,,,,Y,,,,Y
64905,"Solar Star Coastal Pirate, LLC",65614,Orange Coast College PH2 Solar Project,CA,Orange,OCCBA,OP,Batteries,BA,IPP Non-CHP,2,2.1,2.1,2.1,5,2022,4,2,2,LIB,,,,1,CS,,,,,,,,Y,,,Y
64889,"Brockelman Road Solar 2, LLC",65650,Brockelman Road Solar 2,MA,Worcester,15447,OP,Batteries,BA,IPP Non-CHP,2,2.0,2.0,1.8,9,2021,1.7,1,1,LIB,,,,0,CT,,,,,Y,,,,,,Y
64938,"Faunce Corner Road Dartmouth Solar 1, LLC",65669,Faunce Corner Community Solar,MA,Bristol,FCBA,OP,Batteries,BA,IPP Non-CHP,2,1.0,1.0,1.0,7,2022,3.9,1,1,LIB,,,,0,CS,,,,,,,,,,,Y
64939,"Ventura Drive Dartmouth Solar 1, LLC",65670,Ventura,MA,Bristol,VTRBA,OP,Batteries,BA,IPP Non-CHP,2,1.0,1.0,1.0,6,2022,5,1,1,LIB,,,,0,CS,,,,,,,,,,,Y
63289,Key Capture Energy,65694,TX11 Republic Road Storage,TX,Robertson,TX11,OP,Batteries,BA,IPP Non-CHP,2,50.0,50.0,50.0,10,2022,50,50,50,LIB,,,,50,CS,Y,Y,,Y,,,,Y,,Y,
63289,Key Capture Energy,65695,TX12 Silicon Hill Storage,TX,Travis,TX12,OP,Batteries,BA,IPP Non-CHP,2,100.0,100.0,100.0,10,2022,100,100,100,LIB,,,,100,CS,Y,Y,,Y,,,,Y,,Y,
63289,Key Capture Energy,65696,TX13 Endurance Park Storage,TX,Scurry,TX13,OP,Batteries,BA,IPP Non-CHP,2,50.0,50.0,50.0,12,2022,50,50,50,LIB,,,,50,CS,Y,Y,,Y,,,,Y,,Y,
63289,Key Capture Energy,65701,TX23 Roughneck Storage,TX,Brazoria,TX23,OP,Batteries,BA,IPP Non-CHP,2,50.0,50.0,50.0,12,2022,50,50,50,LIB,,,,50,CS,Y,Y,,Y,,,,Y,,Y,
65076,"HEN Infrastructure, L.L.C.",65809,Caterina,TX,Dimmit,CATER,OP,Batteries,BA,IPP Non-CHP,2,9.9,9.9,9.9,8,2022,9.9,9.9,9.9,LIB,,,,9.9,CS,Y,Y,,,,,,,,,
65076,"HEN Infrastructure, L.L.C.",65810,Cedarville (TX),TX,Reeves,CDRVL,OP,Batteries,BA,IPP Non-CHP,2,9.9,9.9,9.9,6,2022,9.9,9.9,9.9,LIB,,,,9.9,CS,Y,Y,,N,,,,,,,
65076,"HEN Infrastructure, L.L.C.",65811,Coyote Springs (TX),TX,Reeves,CYTSP,OP,Batteries,BA,IPP Non-CHP,2,9.9,9.9,9.9,6,2022,9.9,9.9,9.9,LIB,,,,9.9,CS,Y,Y,,,,,,,,,
65076,"HEN Infrastructure, L.L.C.",65813,Faulkner,TX,Reeves,FAULK,OP,Batteries,BA,IPP Non-CHP,2,9.9,9.9,9.9,4,2022,9.9,9.9,9.9,LIB,,,,9.9,CS,Y,Y,,,,,,,,,
65056,NY - Mines Press,65815,NY - Mines Press,NY,Westchester,MPBS,OP,Batteries,BA,IPP Non-CHP,2,1.0,1.0,1.0,6,2022,2.1,0.6,0.6,LIB,,,,1,CS,Y,,Y,,Y,Y,Y,,,,
65076,"HEN Infrastructure, L.L.C.",65831,Lonestar,TX,Ward,LNSTR,OP,Batteries,BA,IPP Non-CHP,2,9.9,9.9,9.9,8,2022,9.9,9.9,9.9,LIB,,,,9.9,CS,Y,Y,,,,,,,,,
65076,"HEN Infrastructure, L.L.C.",65833,Rattlesnake (TX),TX,Ward,RTLSK,OP,Batteries,BA,IPP Non-CHP,2,9.9,9.9,9.9,6,2022,9.9,9.9,9.9,LIB,,,,9.9,CS,Y,Y,,,,,,,,,
65076,"HEN Infrastructure, L.L.C.",65834,Saddleback,TX,Reeves,SDLBK,OP,Batteries,BA,IPP Non-CHP,2,9.9,9.9,9.9,4,2022,9.9,9.9,9.9,LIB,,,,9.9,CS,Y,Y,,,,,,,,,
65076,"HEN Infrastructure, L.L.C.",65836,Toyah Power Station,TX,Reeves,TOYAH,OP,Batteries,BA,IPP Non-CHP,2,10.4,9.9,9.9,10,2021,9.9,9.9,9.9,LIB,,,,9.9,CS,Y,Y,,,,,,,,,
65076,"HEN Infrastructure, L.L.C.",65838,Hoef's Road Storage,TX,Reeves,HOEFS,OP,Batteries,BA,IPP Non-CHP,2,2.0,2.0,2.0,5,2021,2,2,2,LIB,,,,2,CS,Y,Y,,,,,,,,,
65059,"Sunlight Storage, LLC",65857,Sunlight Storage,CA,Riverside,SUNS1,OP,Batteries,BA,IPP Non-CHP,2,230.0,230.0,230.0,9,2022,920,230,230,LIB,,,,8.1,CS,,,,,,,,,,,Y
65118,AlphaStruxure Service Co LP,65945,Brookville Smart Bus Depot Microgrid,MD,Montgomery,BESS,OP,Batteries,BA,Commercial Non-CHP,4,1.5,1.5,1.5,11,2022,4.3,1.5,1.5,LIB,,,,1.5,CS,,,Y,,,,,Y,,Y,Y
65182,Flower Valley II,66007,Flower Valley II,TX,Reeves,BA,OP,Batteries,BA,IPP Non-CHP,2,101.0,101.0,101.0,4,2022,200,100,100,LIB,,,,43.4,CS,Y,Y,,Y,,,,,Y,,
65183,Swoose II,66008,Swoose II,TX,Ward,BA,OP,Batteries,BA,IPP Non-CHP,2,101.0,101.0,101.0,8,2022,200,100,100,LIB,,,,43.4,CS,Y,Y,,Y,,,,,Y,,
65184,Crossett Power Management LLC,66009,Crossett Power Management LLC,TX,Crane,BA,OP,Batteries,BA,IPP Non-CHP,2,203.0,203.0,203.0,6,2022,400,200,200,LIB,,,,67.4,CS,Y,Y,,Y,,,,,Y,,
65220,"Middleton Biogas Solar, LLC",66048,"Middleton Biogas Solar, LLC",WI,Dane,MBS-B,OP,Batteries,BA,IPP Non-CHP,2,0.3,0.3,0.3,5,2022,0.4,0.3,0.3,LIB,,,,0.2,CS,,,,,Y,,,,,Y,Y
61012,AES Distributed Energy,66050,Lancaster Area Battery,CA,Los Angeles,LAB,OP,Batteries,BA,IPP Non-CHP,2,127.0,127.0,127.0,9,2022,508,127,127,LIB,,,,75.7,CT,,Y,,,,,,,,,
65252,"Blacksmith Road Solar 1, LLC",66075,Blacksmith Road Solar 1,MA,Barnstable,18121,OP,Batteries,BA,IPP Non-CHP,2,2.0,2.0,1.8,12,2021,3.3,1,1,LIB,,,,0,CT,,,,,Y,,,,,,Y
65253,"Electric Avenue Lunenburg Solar 1, LLC",66076,Electric Avenue Lunenburg Solar 1,MA,Worcester,20410,OP,Batteries,BA,IPP Non-CHP,2,1.0,1.0,0.8,4,2022,1,1,1,LIB,,,,0,CT,,,,,,,N,,,,Y
61677,Sol Systems,66178,"South 49th 013445 SCS Norfolk, LLC",NE,Madison,9123,OP,Batteries,BA,IPP Non-CHP,2,2.1,1.0,1.0,12,2022,2.1,1,1,LIB,,,,0,CS,,,,,,,Y,,,,
